full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
  9030 (1989 UX5),11.0,4.0,0.0,11.0,11.0,3.0,5.0,5.0,?,4.0,6.0,4.0,7.0,11.0,?,?,?,5,"(0.125, 0.136]",0.125,0.136,"(0.0532, 0.0655]",0.0532,0.0655,"(0.0102, 0.0648]",0.0102,0.0648,"(11.078, 12.408]",11.078,12.408,"(59.99, 65.188]",59.99,65.188,"(0.06, 0.0717]",0.06,0.0717,"(0.171, 0.194]",0.171,0.194,"(0.152, 0.177]",0.152,0.177,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.294, 1.405]",1.294,1.405,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.183, 0.25]",0.183,0.25,-,-,-,-,-,-,-,-,-,GreaterAstyanax,Astyanax,1989UX5Sub,D,Fornasier2007
 34835 (2001 SZ249),11.0,5.0,0.0,11.0,11.0,4.0,?,?,?,4.0,7.0,4.0,8.0,11.0,?,?,?,5,"(0.125, 0.136]",0.125,0.136,"(0.0655, 0.0779]",0.0655,0.0779,"(0.0102, 0.0648]",0.0102,0.0648,"(11.078, 12.408]",11.078,12.408,"(59.99, 65.188]",59.99,65.188,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.183, 0.25]",0.183,0.25,-,-,-,-,-,-,-,-,-,GreaterAstyanax,Astyanax,1989UX5Sub,,
 48249 (2001 SY345),12.0,3.0,1.0,11.0,11.0,4.0,4.0,5.0,?,4.0,8.0,4.0,5.0,10.0,?,?,?,5,"(0.136, 0.148]",0.136,0.14800000000000002,"(0.0408, 0.0532]",0.0408,0.0532,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(11.078, 12.408]",11.078,12.408,"(59.99, 65.188]",59.99,65.188,"(0.0717, 0.0833]",0.0717,0.0833,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.152, 0.177]",0.152,0.177,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.515, 1.626]",1.515,1.626,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.179, 0.201]",0.179,0.201,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterAstyanax,Astyanax,1989UX5Sub,D,Fornasier2004
 51351 (2000 QO218),10.0,5.0,0.0,9.0,9.0,?,?,?,?,?,?,?,?,?,5.0,2.0,?,5,"(0.114, 0.125]",0.114,0.125,"(0.0655, 0.0779]",0.0655,0.0779,"(0.0102, 0.0648]",0.0102,0.0648,"(8.417, 9.748]",8.417,9.748,"(49.592, 54.791]",49.592,54.791000000000004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.257, 0.304]",0.257,0.304,"(0.309, 0.429]",0.309,0.429,-,-,-,GreaterAstyanax,Astyanax,1989UX5Sub,,
 54596 (2000 QD225),11.0,3.0,1.0,9.0,10.0,2.0,?,?,?,2.0,7.0,2.0,4.0,8.0,?,?,?,5,"(0.125, 0.136]",0.125,0.136,"(0.0408, 0.0532]",0.0408,0.0532,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(8.417, 9.748]",8.417,9.748,"(54.791, 59.99]",54.791000000000004,59.99,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.405, 1.515]",1.405,1.515,"(0.433, 0.5]",0.433,0.5,"(0.157, 0.179]",0.157,0.179,"(-0.0167, 0.05]",-0.0167,0.05,-,-,-,-,-,-,-,-,-,GreaterAstyanax,Astyanax,1989UX5Sub,,
 77860 (2001 RQ133),12.0,2.0,0.0,11.0,11.0,?,?,?,?,?,?,?,?,?,5.0,5.0,?,5,"(0.136, 0.148]",0.136,0.14800000000000002,"(0.0284, 0.0408]",0.0284,0.0408,"(0.0102, 0.0648]",0.0102,0.0648,"(11.078, 12.408]",11.078,12.408,"(59.99, 65.188]",59.99,65.188,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.257, 0.304]",0.257,0.304,"(0.669, 0.789]",0.669,0.789,-,-,-,GreaterAstyanax,Astyanax,1989UX5Sub,,
111198 (2001 WX20),11.0,4.0,0.0,10.0,11.0,?,?,?,?,3.0,7.0,3.0,3.0,9.0,?,?,?,5,"(0.125, 0.136]",0.125,0.136,"(0.0532, 0.0655]",0.0532,0.0655,"(0.0102, 0.0648]",0.0102,0.0648,"(9.748, 11.078]",9.748,11.078,"(59.99, 65.188]",59.99,65.188,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.135, 0.157]",0.135,0.157,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterAstyanax,Astyanax,1989UX5Sub,,
131635 (2001 XW71),10.0,4.0,0.0,9.0,10.0,?,?,?,?,3.0,5.0,3.0,8.0,10.0,?,?,?,5,"(0.114, 0.125]",0.114,0.125,"(0.0532, 0.0655]",0.0532,0.0655,"(0.0102, 0.0648]",0.0102,0.0648,"(8.417, 9.748]",8.417,9.748,"(54.791, 59.99]",54.791000000000004,59.99,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.183, 1.294]",1.183,1.294,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterAstyanax,Astyanax,1989UX5Sub,,
182522 (2001 SZ337),11.0,4.0,1.0,9.0,9.0,?,?,?,?,?,?,?,?,?,8.0,8.0,?,5,"(0.125, 0.136]",0.125,0.136,"(0.0532, 0.0655]",0.0532,0.0655,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(8.417, 9.748]",8.417,9.748,"(49.592, 54.791]",49.592,54.791000000000004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.398, 0.445]",0.398,0.445,"(1.028, 1.148]",1.028,1.148,-,-,-,GreaterAstyanax,Astyanax,1989UX5Sub,,
