full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 22052 (2000 AQ14),5.0,1.0,3.0,3.0,4.0,5.0,4.0,5.0,?,3.0,6.0,3.0,6.0,9.0,?,?,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0161, 0.0284]",0.0161,0.0284,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(23.599, 28.797]",23.599,28.796999999999997,"(0.0833, 0.095]",0.0833,0.095,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.152, 0.177]",0.152,0.177,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,,
 22055 (2000 AS25),4.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0655, 0.0779]",0.0655,0.0779,"(0.119, 0.172]",0.11900000000000001,0.172,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.06, 0.0717]",0.06,0.0717,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterOdysseus,-,-,,
 22404 (1995 ME4),6.0,5.0,3.0,4.0,5.0,?,?,?,?,2.0,9.0,3.0,5.0,9.0,?,?,?,4,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0655, 0.0779]",0.0655,0.0779,"(0.172, 0.226]",0.172,0.226,"(1.766, 3.096]",1.766,3.096,"(28.797, 33.996]",28.796999999999997,33.996,-,-,-,-,-,-,-,-,-,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.626, 1.737]",1.626,1.737,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterOdysseus,-,-,,
 23382 Epistrophos (4536 T-2),3.0,5.0,4.0,3.0,3.0,2.0,?,?,?,3.0,7.0,3.0,8.0,10.0,?,?,?,4,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0655, 0.0779]",0.0655,0.0779,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Epistrophos,-,D,Hasselmann2012
 23706 (1997 SY32),4.0,4.0,1.0,3.0,2.0,6.0,?,?,?,3.0,8.0,3.0,5.0,11.0,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0532, 0.0655]",0.0532,0.0655,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.095, 0.107]",0.095,0.107,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.183, 0.25]",0.183,0.25,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,,
 24485 (2000 YL102),5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,?,3.0,7.0,3.0,5.0,9.0,?,?,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0532, 0.0655]",0.0532,0.0655,"(0.172, 0.226]",0.172,0.226,"(1.766, 3.096]",1.766,3.096,"(28.797, 33.996]",28.796999999999997,33.996,"(0.0833, 0.095]",0.0833,0.095,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.152, 0.177]",0.152,0.177,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterOdysseus,-,-,X,Hasselmann2012
 24530 (2001 CP18),5.0,6.0,3.0,5.0,5.0,4.0,3.0,4.0,?,?,?,?,?,?,5.0,0.0,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0779, 0.0903]",0.0779,0.0903,"(0.172, 0.226]",0.172,0.226,"(3.096, 4.427]",3.096,4.427,"(28.797, 33.996]",28.796999999999997,33.996,"(0.0717, 0.0833]",0.0717,0.0833,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.257, 0.304]",0.257,0.304,"(0.0674, 0.189]",0.0674,0.189,-,-,-,GreaterOdysseus,-,-,,
 24882 (1996 RK30),3.0,1.0,2.0,3.0,2.0,9.0,9.0,9.0,?,3.0,8.0,3.0,5.0,9.0,?,?,?,4,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0161, 0.0284]",0.0161,0.0284,"(0.119, 0.172]",0.11900000000000001,0.172,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.13, 0.142]",0.13,0.142,"(0.262, 0.285]",0.262,0.285,"(0.251, 0.276]",0.251,0.276,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,X,Hasselmann2012
 36271 (2000 AV19),4.0,1.0,3.0,3.0,3.0,?,?,?,?,2.0,6.0,2.0,3.0,9.0,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0161, 0.0284]",0.0161,0.0284,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,-,-,-,-,-,-,-,-,-,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.294, 1.405]",1.294,1.405,"(0.433, 0.5]",0.433,0.5,"(0.135, 0.157]",0.135,0.157,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,,
 38614 (2000 AA113),6.0,2.0,4.0,4.0,5.0,9.0,?,?,?,3.0,7.0,3.0,4.0,9.0,5.0,1.0,?,4,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0284, 0.0408]",0.0284,0.0408,"(0.226, 0.28]",0.226,0.28,"(1.766, 3.096]",1.766,3.096,"(28.797, 33.996]",28.796999999999997,33.996,"(0.13, 0.142]",0.13,0.142,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.157, 0.179]",0.157,0.179,"(0.05, 0.117]",0.05,0.117,"(0.257, 0.304]",0.257,0.304,"(0.189, 0.309]",0.189,0.309,-,-,-,GreaterOdysseus,-,-,,
 38621 (2000 AG201),3.0,3.0,4.0,3.0,3.0,?,?,?,?,3.0,6.0,3.0,7.0,8.0,?,?,?,4,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0408, 0.0532]",0.0408,0.0532,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.223, 0.245]",0.223,0.245,"(-0.0167, 0.05]",-0.0167,0.05,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Epistrophos,-,,
 39293 (2001 DQ10),4.0,2.0,4.0,3.0,3.0,?,?,?,?,4.0,7.0,5.0,8.0,9.0,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0284, 0.0408]",0.0284,0.0408,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,-,-,-,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.633, 0.7]",0.633,0.7,"(0.245, 0.267]",0.245,0.267,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Epistrophos,-,D,Hasselmann2012
 42179 (2001 CP25),4.0,2.0,1.0,3.0,3.0,6.0,?,?,?,2.0,8.0,2.0,6.0,9.0,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0284, 0.0408]",0.0284,0.0408,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.095, 0.107]",0.095,0.107,-,-,-,-,-,-,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.515, 1.626]",1.515,1.626,"(0.433, 0.5]",0.433,0.5,"(0.201, 0.223]",0.201,0.223,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,,
 54678 (2000 YW47),5.0,4.0,3.0,4.0,5.0,?,?,?,?,?,?,?,?,?,8.0,2.0,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0532, 0.0655]",0.0532,0.0655,"(0.172, 0.226]",0.172,0.226,"(1.766, 3.096]",1.766,3.096,"(28.797, 33.996]",28.796999999999997,33.996,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.398, 0.445]",0.398,0.445,"(0.309, 0.429]",0.309,0.429,-,-,-,GreaterOdysseus,-,-,,
 58479 (1996 RJ29),3.0,5.0,2.0,3.0,3.0,2.0,?,?,?,3.0,7.0,3.0,5.0,10.0,?,?,?,4,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0655, 0.0779]",0.0655,0.0779,"(0.119, 0.172]",0.11900000000000001,0.172,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,,
 63257 (2001 BJ79),1.0,0.0,3.0,2.0,1.0,9.0,?,?,?,3.0,8.0,3.0,4.0,9.0,?,?,?,4,"(0.0119, 0.0232]",0.0119,0.0232,"(0.00351, 0.0161]",0.00351,0.0161,"(0.172, 0.226]",0.172,0.226,"(-0.895, 0.436]",-0.895,0.436,"(8.002, 13.201]",8.002,13.200999999999999,"(0.13, 0.142]",0.13,0.142,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.157, 0.179]",0.157,0.179,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,,
 63272 (2001 CC49),3.0,0.0,2.0,3.0,2.0,?,?,?,?,4.0,7.0,4.0,5.0,10.0,?,?,?,4,"(0.0345, 0.0458]",0.0345,0.0458,"(0.00351, 0.0161]",0.00351,0.0161,"(0.119, 0.172]",0.11900000000000001,0.172,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,-,-,-,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.179, 0.201]",0.179,0.201,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,,
 63292 (2001 DQ89),2.0,1.0,3.0,2.0,2.0,5.0,?,?,?,3.0,7.0,3.0,4.0,9.0,9.0,2.0,?,4,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0161, 0.0284]",0.0161,0.0284,"(0.172, 0.226]",0.172,0.226,"(-0.895, 0.436]",-0.895,0.436,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0833, 0.095]",0.0833,0.095,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.157, 0.179]",0.157,0.179,"(0.05, 0.117]",0.05,0.117,"(0.445, 0.492]",0.445,0.4920000000000001,"(0.309, 0.429]",0.309,0.429,-,-,-,GreaterOdysseus,Odysseus,-,,
 65224 (2002 EJ44),6.0,6.0,4.0,4.0,5.0,4.0,?,?,?,3.0,8.0,3.0,6.0,8.0,?,?,?,4,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0779, 0.0903]",0.0779,0.0903,"(0.226, 0.28]",0.226,0.28,"(1.766, 3.096]",1.766,3.096,"(28.797, 33.996]",28.796999999999997,33.996,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(-0.0167, 0.05]",-0.0167,0.05,-,-,-,-,-,-,-,-,-,GreaterOdysseus,-,-,,
 79444 (1997 UM26),5.0,4.0,3.0,3.0,4.0,?,?,?,?,3.0,8.0,3.0,6.0,8.0,?,?,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0532, 0.0655]",0.0532,0.0655,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(23.599, 28.797]",23.599,28.796999999999997,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.515, 1.626]",1.515,1.626,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(-0.0167, 0.05]",-0.0167,0.05,-,-,-,-,-,-,-,-,-,GreaterOdysseus,-,-,,
128383 (2004 JW52),5.0,5.0,3.0,4.0,4.0,?,?,?,?,14.0,8.0,14.0,5.0,0.0,?,?,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0655, 0.0779]",0.0655,0.0779,"(0.172, 0.226]",0.172,0.226,"(1.766, 3.096]",1.766,3.096,"(23.599, 28.797]",23.599,28.796999999999997,-,-,-,-,-,-,-,-,-,-,-,-,"(1.481, 1.55]",1.481,1.55,"(1.515, 1.626]",1.515,1.626,"(1.233, 1.3]",1.233,1.3,"(0.179, 0.201]",0.179,0.201,"(-0.551, -0.483]",-0.551,-0.483,-,-,-,-,-,-,-,-,-,GreaterOdysseus,-,-,,
161020 (2002 EK158),3.0,1.0,0.0,3.0,3.0,?,?,?,?,3.0,6.0,3.0,6.0,10.0,?,?,?,4,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0161, 0.0284]",0.0161,0.0284,"(0.0102, 0.0648]",0.0102,0.0648,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,,
161027 (2002 FM38),3.0,5.0,1.0,3.0,3.0,?,?,?,?,3.0,6.0,3.0,5.0,9.0,?,?,?,4,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0655, 0.0779]",0.0655,0.0779,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,,
161044 (2002 GG181),4.0,1.0,3.0,3.0,4.0,7.0,?,?,?,3.0,7.0,3.0,8.0,8.0,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0161, 0.0284]",0.0161,0.0284,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(23.599, 28.797]",23.599,28.796999999999997,"(0.107, 0.118]",0.107,0.118,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.245, 0.267]",0.245,0.267,"(-0.0167, 0.05]",-0.0167,0.05,-,-,-,-,-,-,-,-,-,GreaterOdysseus,Odysseus,-,,
312643 (2010 BZ111),3.0,6.0,4.0,3.0,3.0,2.0,?,?,?,?,?,?,?,?,5.0,8.0,?,4,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0779, 0.0903]",0.0779,0.0903,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.257, 0.304]",0.257,0.304,"(1.028, 1.148]",1.028,1.148,-,-,-,GreaterOdysseus,Epistrophos,-,,
360103 (2013 CW),4.0,2.0,4.0,3.0,3.0,?,?,?,?,?,?,?,?,?,13.0,6.0,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0284, 0.0408]",0.0284,0.0408,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.633, 0.68]",0.633,0.68,"(0.789, 0.909]",0.789,0.909,-,-,-,GreaterOdysseus,Epistrophos,-,,
