full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
312457 (2008 QH42),0.0854,0.0529,0.2668,63.2240942254825,35.6128594996664,0.063,?,?,?,?,?,?,?,?,0.492421666666,0.926592666667,?,4,GreaterAjax,-,EurybatesSub,,
312638 (2010 AP111),0.0194,0.0371,0.2451,60.08270321240789,11.7901930142085,0.06,?,?,?,?,?,?,?,?,0.315618,0.4832775,0.3213225,4,GreaterAchilles,Epeios,-,,
312643 (2010 BZ111),0.0404,0.0788,0.2699,60.834175051588296,18.504305727168894,0.049,?,?,?,?,?,?,?,?,0.263786,1.107238,?,4,GreaterOdysseus,Epistrophos,-,,
312782 (2010 VB46),0.0574,0.0702,0.3979,61.35366912399709,28.473482129082495,0.09,?,?,?,?,?,?,?,?,0.2096145,0.7394545,?,4,-,-,-,,
312787 (2010 VA114),0.0883,0.0284,0.5115,62.161247306731994,40.56690903105729,?,?,?,?,?,?,?,?,?,0.68543,1.178485,?,4,-,Agamemnon,-,,
315208 (2007 RS22),0.0885,0.0401,0.2507,63.89551089127911,39.44019739751421,0.061,?,?,?,?,?,?,?,?,0.522458,0.877977,?,4,GreaterAjax,-,EurybatesSub,,
316158 (2009 UW26),0.0887,0.0599,0.4778,63.15136882980271,42.7310867611034,0.071,?,?,?,?,?,?,?,?,0.494448666666,0.6081425,?,4,GreaterAjax,Ajax,2002cq134Sub,,
316550 (2010 XE81),0.07200000000000001,0.0535,0.385,62.439380922913706,35.8305288304562,?,?,?,?,?,?,?,?,?,0.3489265,0.661344,?,4,-,Eurybates,-,,
326125 (2011 YY61),0.041,0.064,0.3682,60.5563274269816,21.4505245336244,?,?,?,?,?,?,?,?,?,0.290944,0.7049985,?,4,-,Idomeneus,-,,
343174 (2009 SH333),0.0593,0.0348,0.4406,60.1368291971942,24.0520620972856,0.073,?,?,?,?,?,?,?,?,0.367509,0.921757,?,4,-,-,-,,
350055 (2010 RE38),0.0695,0.0631,0.3246,62.517952874085,33.5123929138894,0.068,?,?,?,?,?,?,?,?,0.445079,0.568197,?,4,-,-,-,,
351210 (2004 JD40),0.0563,0.0516,0.3955,60.0601202121745,22.781153584570397,?,?,?,?,?,?,?,?,?,0.329083,0.8453205,-0.3323015,4,-,-,-,,
353201 (2009 SP246),0.0757,0.0296,0.2411,63.2846937483241,35.8011371095839,?,?,?,?,?,?,?,?,?,0.3580465,0.98555475,?,4,-,Thersander,-,,
355768 (2008 RY57),0.0282,0.0708,0.4336,59.2517289934566,15.6308384455024,?,?,?,?,?,?,?,?,?,0.5703715,0.6524345,?,4,-,Ulysses,-,,
356893 (2011 XL3),0.0355,0.0456,0.4854,58.500766565324795,13.8504520444451,?,?,?,?,?,?,?,?,?,0.510638,1.007648,?,4,-,Stentor,-,,
360103 (2013 CW),0.0515,0.0322,0.2411,60.61013242687979,19.0976392462996,?,?,?,?,?,?,?,?,?,0.658085,0.899231,?,4,GreaterOdysseus,Epistrophos,-,,
429970 (2013 AQ54),0.0923,0.0338,0.3957,62.471486503321294,38.3300432707425,?,?,?,?,?,?,?,?,?,0.3289435,1.867901,?,4,-,Agamemnon,-,,
