full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 17874 (1998 YM3),0.1585,0.0371,0.0367,16.39925894125,75.5858482846324,0.134,0.267,0.267,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 18263 Anchialos (5167 T-2),0.1174,0.0346,0.207,8.14505703074836,54.94637819099221,0.129,0.257,0.257,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Diomedes,-,,
 19725 (1999 WT4),0.0961,0.0382,0.1613,4.9495088941495,42.9521347015388,0.092,0.145,0.145,18.6677762375933,0.739999999999998,1.5,0.530000000000001,0.219999999999999,0.050000000000001,?,?,?,4,GreaterDiomedes,Philoctetes,-,X,Hasselmann2012
 19913 Aigyptios (1973 SU1),0.1082,0.0524,0.1074,5.956579953574691,45.423961102189,0.103,0.278,0.278,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 21271 (1996 RF33),0.0933,0.0471,0.0943,5.456812579163199,43.512281125703794,0.091,0.182,0.182,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 21593 (1998 VL27),0.1234,0.0284,0.081,9.47335403343774,57.5501816025064,0.092,0.185,0.185,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 21601 (1998 XO89),0.1521,0.0532,0.3006,9.61306097682861,62.591013533443295,0.064,0.137,0.14,17.8123074965714,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Diomedes,-,,
 22049 (1999 XW257),0.1589,0.0435,0.0546,14.518005414477901,71.40529933796121,0.111,?,?,?,0.73,1.41,0.515000000000001,0.205,0.074999999999999,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 23123 (2000 AU57),0.1254,0.0329,0.1735,8.104965239371179,54.5910394498973,0.096,0.191,0.191,?,0.760000000000002,1.46,0.550000000000001,0.25,0.100000000000001,?,?,?,4,GreaterDiomedes,Lycomedes,-,D,Hasselmann2012
 23126 (2000 AK95),0.1502,0.0379,0.0338,14.1237779998096,70.029354745981,0.074,0.148,0.148,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 23144 (2000 AY182),0.0912,0.0361,0.1788,4.53935499165208,40.919636906327604,0.135,?,?,?,0.75,1.56,0.530000000000001,0.199999999999999,0.109999999999999,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 23285 (2000 YH119),0.1015,0.033,0.3017,5.44916806955881,47.880682608743285,0.087,0.191,0.191,?,0.829999999999998,1.45,0.620000000000001,0.260000000000002,0.18,?,?,?,4,GreaterDiomedes,-,-,D,Hasselmann2012
 23939 (1998 TV33),0.1188,0.0037,0.1524,8.36504660248525,55.3441598758737,0.089,0.178,0.178,?,0.739999999999998,1.51,0.529999999999998,0.18,0.109999999999999,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 23963 (1998 WY8),0.0948,0.044000000000000004,0.0946,5.5743004100875995,43.43943399986321,0.102,?,?,?,0.699999999999999,1.42,0.489999999999998,0.18,0,?,?,?,4,GreaterDiomedes,Philoctetes,-,X,Hasselmann2012
 24233 (1999 XD94),0.096,0.0172,0.2257,4.15407433904376,40.59987255907271,0.114,0.228,0.228,?,0.75,1.48,0.529999999999998,0.180000000000003,0.079999999999998,?,?,?,4,GreaterDiomedes,Philoctetes,-,DX,Fornasier2007
 24357 (2000 AC115),0.1082,0.0329,0.1731,5.6865035600029,45.70462157715421,0.085,0.17,0.17,?,0.810000000000002,1.6,0.59,0.219999999999999,0.030000000000001,?,?,?,4,GreaterDiomedes,-,-,,
 24420 (2000 BU22),0.0968,0.0489,0.1261,4.75850960963419,40.6744167113743,0.113,0.226,0.226,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,-,C,Fornasier2007
