full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 15529 (2000 AA80),4.0,5.0,1.0,4.0,3.0,14.0,14.0,14.0,?,?,?,?,?,?,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0655, 0.0779]",0.0655,0.0779,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(1.766, 3.096]",1.766,3.096,"(18.4, 23.599]",18.4,23.599,"(0.188, 0.2]",0.188,0.2,"(0.377, 0.4]",0.377,0.4,"(0.375, 0.4]",0.375,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterNestor,Eurymedon,-,,
 20720 (1999 XP101),7.0,7.0,5.0,5.0,5.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.28, 0.334]",0.28,0.33399999999999996,"(3.096, 4.427]",3.096,4.427,"(28.797, 33.996]",28.796999999999997,33.996,"(0.0483, 0.06]",0.0483,0.06,"(0.102, 0.125]",0.102,0.125,"(0.102, 0.127]",0.102,0.127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterNestor,-,-,,
 22056 (2000 AU31),8.0,10.0,2.0,8.0,8.0,3.0,?,?,?,4.0,5.0,4.0,8.0,9.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.127, 0.14]",0.127,0.14,"(0.119, 0.172]",0.11900000000000001,0.172,"(7.087, 8.417]",7.0870000000000015,8.417,"(44.393, 49.592]",44.393,49.592,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.183, 1.294]",1.183,1.294,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterNestor,-,-,,
 22059 (2000 AD75),4.0,9.0,2.0,5.0,4.0,6.0,6.0,6.0,?,?,?,?,?,?,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.115, 0.127]",0.115,0.127,"(0.119, 0.172]",0.11900000000000001,0.172,"(3.096, 4.427]",3.096,4.427,"(23.599, 28.797]",23.599,28.796999999999997,"(0.095, 0.107]",0.095,0.107,"(0.194, 0.217]",0.194,0.217,"(0.177, 0.202]",0.177,0.202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterNestor,Nestor,-,,
 22203 Prothoenor (6020 P-L),3.0,11.0,0.0,5.0,2.0,4.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4,"(0.0345, 0.0458]",0.0345,0.0458,"(0.14, 0.152]",0.14,0.152,"(0.0102, 0.0648]",0.0102,0.0648,"(3.096, 4.427]",3.096,4.427,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0717, 0.0833]",0.0717,0.0833,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterNestor,Nestor,-,,
 23152 (2000 CS8),2.0,8.0,3.0,3.0,2.0,6.0,6.0,6.0,?,6.0,14.0,6.0,8.0,5.0,?,?,?,4,"(0.0232, 0.0345]",0.0232,0.0345,"(0.103, 0.115]",0.10300000000000001,0.115,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.095, 0.107]",0.095,0.107,"(0.194, 0.217]",0.194,0.217,"(0.177, 0.202]",0.177,0.202,-,-,-,"(0.926, 0.995]",0.926,0.995,"(2.179, 2.29]",2.1790000000000003,2.29,"(0.7, 0.767]",0.7,0.767,"(0.245, 0.267]",0.245,0.267,"(-0.217, -0.15]",-0.217,-0.15,-,-,-,-,-,-,-,-,-,GreaterNestor,Nestor,-,,
 23624 (1996 UX3),6.0,8.0,6.0,5.0,6.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,4,"(0.0684, 0.0798]",0.0684,0.0798,"(0.103, 0.115]",0.10300000000000001,0.115,"(0.334, 0.387]",0.33399999999999996,0.387,"(3.096, 4.427]",3.096,4.427,"(33.996, 39.195]",33.996,39.195,"(0.0483, 0.06]",0.0483,0.06,"(0.102, 0.125]",0.102,0.125,"(0.102, 0.127]",0.102,0.127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterNestor,-,-,,
 23968 (1998 XA13),5.0,10.0,3.0,5.0,4.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.127, 0.14]",0.127,0.14,"(0.172, 0.226]",0.172,0.226,"(3.096, 4.427]",3.096,4.427,"(23.599, 28.797]",23.599,28.796999999999997,"(0.06, 0.0717]",0.06,0.0717,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.127, 0.152]",0.127,0.152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterNestor,-,-,,
 24534 (2001 CX27),6.0,7.0,3.0,5.0,5.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.172, 0.226]",0.172,0.226,"(3.096, 4.427]",3.096,4.427,"(28.797, 33.996]",28.796999999999997,33.996,"(0.0717, 0.0833]",0.0717,0.0833,"(0.148, 0.171]",0.14800000000000002,0.171,"(0.152, 0.177]",0.152,0.177,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GreaterNestor,-,-,,
 41268 (1999 XO64),8.0,11.0,4.0,6.0,7.0,4.0,?,?,?,4.0,7.0,4.0,8.0,10.0,?,?,?,4,"(0.0911, 0.102]",0.0911,0.102,"(0.14, 0.152]",0.14,0.152,"(0.226, 0.28]",0.226,0.28,"(4.427, 5.757]",4.427,5.7570000000000014,"(39.195, 44.393]",39.195,44.393,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterNestor,-,-,,
 60383 (2000 AR184),6.0,7.0,5.0,5.0,5.0,3.0,3.0,3.0,?,4.0,8.0,4.0,8.0,11.0,?,?,?,4,"(0.0684, 0.0798]",0.0684,0.0798,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.28, 0.334]",0.28,0.33399999999999996,"(3.096, 4.427]",3.096,4.427,"(28.797, 33.996]",28.796999999999997,33.996,"(0.06, 0.0717]",0.06,0.0717,"(0.125, 0.148]",0.125,0.14800000000000002,"(0.102, 0.127]",0.102,0.127,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.515, 1.626]",1.515,1.626,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.183, 0.25]",0.183,0.25,-,-,-,-,-,-,-,-,-,GreaterNestor,-,-,D,Hasselmann2012
 63290 (2001 DS87),7.0,7.0,1.0,5.0,5.0,?,?,?,?,0.0,8.0,0.0,6.0,9.0,?,?,?,4,"(0.0798, 0.0911]",0.0798,0.0911,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(3.096, 4.427]",3.096,4.427,"(28.797, 33.996]",28.796999999999997,33.996,-,-,-,-,-,-,-,-,-,-,-,-,"(0.509, 0.579]",0.509,0.579,"(1.515, 1.626]",1.515,1.626,"(0.299, 0.367]",0.299,0.3670000000000001,"(0.201, 0.223]",0.201,0.223,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterNestor,-,-,,
 83978 (2002 CC202),5.0,7.0,0.0,4.0,4.0,2.0,?,?,?,4.0,5.0,4.0,8.0,9.0,?,?,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.0102, 0.0648]",0.0102,0.0648,"(1.766, 3.096]",1.766,3.096,"(23.599, 28.797]",23.599,28.796999999999997,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.183, 1.294]",1.183,1.294,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.245, 0.267]",0.245,0.267,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterNestor,-,-,,
168033 (2005 JJ143),4.0,9.0,1.0,4.0,2.0,4.0,?,?,?,2.0,9.0,2.0,5.0,9.0,?,?,?,4,"(0.0458, 0.0571]",0.0458,0.0571,"(0.115, 0.127]",0.115,0.127,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(1.766, 3.096]",1.766,3.096,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.626, 1.737]",1.626,1.737,"(0.433, 0.5]",0.433,0.5,"(0.179, 0.201]",0.179,0.201,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterNestor,Nestor,-,,
202752 (2007 PX30),6.0,9.0,6.0,5.0,5.0,4.0,?,?,?,?,?,?,?,?,9.0,2.0,?,4,"(0.0684, 0.0798]",0.0684,0.0798,"(0.115, 0.127]",0.115,0.127,"(0.334, 0.387]",0.33399999999999996,0.387,"(3.096, 4.427]",3.096,4.427,"(28.797, 33.996]",28.796999999999997,33.996,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.445, 0.492]",0.445,0.4920000000000001,"(0.309, 0.429]",0.309,0.429,-,-,-,GreaterNestor,-,-,,
233925 (2009 UL2),5.0,8.0,4.0,4.0,4.0,4.0,?,?,?,?,?,?,?,?,9.0,7.0,?,4,"(0.0571, 0.0684]",0.0571,0.0684,"(0.103, 0.115]",0.10300000000000001,0.115,"(0.226, 0.28]",0.226,0.28,"(1.766, 3.096]",1.766,3.096,"(23.599, 28.797]",23.599,28.796999999999997,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.445, 0.492]",0.445,0.4920000000000001,"(0.909, 1.028]",0.909,1.028,-,-,-,GreaterNestor,Eurymedon,-,,
