full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
  2207 Antenor (1977 QH1),6.0,4.0,1.0,8.0,7.0,1.0,3.0,4.0,1.0,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0654, 0.118]",0.0654,0.118,"(295.115, 296.286]",295.115,296.286,"(36.928, 41.803]",36.928,41.803,"(0.0423, 0.0535]",0.0423,0.0535,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(16.118, 16.376]",16.118,16.375999999999998,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,-,-,D,Tholin1989
  2223 Sarpedon (1977 TL3),5.0,2.0,5.0,10.0,5.0,1.0,2.0,2.0,?,2.0,7.0,1.0,2.0,8.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.029, 0.0413]",0.029,0.0413,"(0.274, 0.327]",0.274,0.327,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0423, 0.0535]",0.0423,0.0535,"(0.111, 0.133]",0.111,0.133,"(0.0776, 0.102]",0.0776,0.102,,,,"(0.653, 0.674]",0.653,0.674,"(1.4, 1.51]",1.4,1.51,"(0.44, 0.46]",0.44,0.46,"(0.113, 0.135]",0.113,0.135,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterAneas,Sarpedon,SarpedonSub,DU,Tholin1989
  2241 Alcathous (1979 WM),4.0,8.0,5.0,10.0,4.0,1.0,2.0,2.0,1.0,?,?,?,?,?,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.103, 0.115]",0.103,0.115,"(0.274, 0.327]",0.274,0.327,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0423, 0.0535]",0.0423,0.0535,"(0.111, 0.133]",0.111,0.133,"(0.0776, 0.102]",0.0776,0.102,"(16.118, 16.376]",16.118,16.375999999999998,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,-,-,D,Tholin1989
  2357 Phereclos (1981 AC),2.0,3.0,0.0,11.0,2.0,1.0,3.0,2.0,3.0,5.0,8.0,4.0,4.0,9.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0413, 0.0536]",0.0413,0.0536,"(0.0125, 0.0654]",0.0125,0.0654,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0423, 0.0535]",0.0423,0.0535,"(0.133, 0.155]",0.133,0.155,"(0.0776, 0.102]",0.0776,0.102,"(16.635, 16.894]",16.635,16.894000000000002,"(0.717, 0.738]",0.7170000000000001,0.738,"(1.51, 1.62]",1.51,1.62,"(0.5, 0.52]",0.5,0.52,"(0.157, 0.179]",0.157,0.179,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,Phereclos,PhereclosSub,D,Tholin1989
  2363 Cebriones (1977 TJ3),6.0,2.0,10.0,11.0,7.0,1.0,3.0,2.0,1.0,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.029, 0.0413]",0.029,0.0413,"(0.536, 0.588]",0.536,0.588,"(298.629, 299.801]",298.629,299.801,"(36.928, 41.803]",36.928,41.803,"(0.0423, 0.0535]",0.0423,0.0535,"(0.133, 0.155]",0.133,0.155,"(0.0776, 0.102]",0.0776,0.102,"(16.118, 16.376]",16.118,16.375999999999998,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,-,D,Tholin1989
  2594 Acamas (1978 TB),12.0,5.0,1.0,0.0,13.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.14, 0.152]",0.14,0.152,"(0.0659, 0.0783]",0.0659,0.0783,"(0.0654, 0.118]",0.0654,0.118,"(285.726, 286.915]",285.726,286.915,"(66.178, 71.052]",66.178,71.05199999999998,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Astyanax,AcamasSub,,
  2674 Pandarus (1982 BC3),2.0,6.0,0.0,10.0,3.0,3.0,3.0,4.0,3.0,9.0,7.0,9.0,8.0,9.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0783, 0.0906]",0.0783,0.0906,"(0.0125, 0.0654]",0.0125,0.0654,"(297.458, 298.629]",297.458,298.629,"(17.428, 22.303]",17.428,22.303,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(16.635, 16.894]",16.635,16.894000000000002,"(0.802, 0.823]",0.802,0.823,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.245, 0.267]",0.245,0.267,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,Phereclos,PandarusSub,D,Tholin1989
  2893 Peiroos (1975 QD),6.0,3.0,4.0,9.0,6.0,1.0,2.0,1.0,3.0,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0413, 0.0536]",0.0413,0.0536,"(0.222, 0.274]",0.222,0.274,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0423, 0.0535]",0.0423,0.0535,"(0.111, 0.133]",0.111,0.133,"(0.0528, 0.0776]",0.0528,0.0776,"(16.635, 16.894]",16.635,16.894000000000002,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,Aneas,-,D,Tholin1989
  2895 Memnon (1981 AE1),2.0,5.0,8.0,12.0,2.0,2.0,1.0,2.0,6.0,?,?,?,?,?,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0659, 0.0783]",0.0659,0.0783,"(0.431, 0.483]",0.431,0.483,"(299.801, 300.972]",299.801,300.972,"(12.554, 17.428]",12.554,17.428,"(0.0535, 0.0648]",0.0535,0.0648,"(0.0883, 0.111]",0.0883,0.111,"(0.0776, 0.102]",0.0776,0.102,"(17.411, 17.669]",17.410999999999998,17.669,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,C,Bendjoya2004
  3240 Laocoon (1978 VG6),4.0,5.0,0.0,10.0,3.0,2.0,2.0,3.0,9.0,9.0,7.0,9.0,7.0,9.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0659, 0.0783]",0.0659,0.0783,"(0.0125, 0.0654]",0.0125,0.0654,"(297.458, 298.629]",297.458,298.629,"(17.428, 22.303]",17.428,22.303,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,"(18.186, 18.445]",18.186,18.445,"(0.802, 0.823]",0.802,0.823,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,-,-,D,Hasselmann2012
  3317 Paris (1984 KF),1.0,6.0,8.0,12.0,1.0,2.0,2.0,2.0,2.0,?,?,?,?,?,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.0783, 0.0906]",0.0783,0.0906,"(0.431, 0.483]",0.431,0.483,"(299.801, 300.972]",299.801,300.972,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.0776, 0.102]",0.0776,0.102,"(16.376, 16.635]",16.375999999999998,16.635,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,D,Bendjoya2004
  3451 Mentor (1984 HA1),9.0,2.0,7.0,6.0,11.0,1.0,0.0,0.0,0.0,5.0,7.0,5.0,4.0,7.0,?,?,?,5,"(0.106, 0.118]",0.106,0.118,"(0.029, 0.0413]",0.029,0.0413,"(0.379, 0.431]",0.379,0.431,"(292.772, 293.943]",292.772,293.943,"(56.428, 61.303]",56.428,61.303,"(0.0423, 0.0535]",0.0423,0.0535,"(0.0657, 0.0883]",0.0657,0.0883,"(0.0276, 0.0528]",0.0276,0.0528,"(15.856, 16.118]",15.856,16.118,"(0.717, 0.738]",0.7170000000000001,0.738,"(1.4, 1.51]",1.4,1.51,"(0.52, 0.54]",0.52,0.54,"(0.157, 0.179]",0.157,0.179,"(0.0127, 0.0673]",0.0127,0.0673,,,,,,,,,,GreaterAstyanax,Mentor,MentorSub,X,Hasselmann2012
  3708 (1974 FV1),0.0,10.0,4.0,11.0,0.0,2.0,2.0,3.0,5.0,7.0,7.0,6.0,6.0,11.0,?,?,?,5,"(0.00415, 0.0156]",0.00415,0.0156,"(0.128, 0.14]",0.128,0.14,"(0.222, 0.274]",0.222,0.274,"(298.629, 299.801]",298.629,299.801,"(2.735, 7.679]",2.735,7.6789999999999985,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,"(17.152, 17.411]",17.152,17.410999999999998,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.4, 1.51]",1.4,1.51,"(0.54, 0.56]",0.54,0.56,"(0.201, 0.223]",0.201,0.223,"(0.231, 0.286]",0.231,0.28600000000000003,,,,,,,,,,GreaterPatroclus,1971FV1,1971FV1Sub,D,Bendjoya2004
  4348 Poulydamas (1988 RU),3.0,6.0,2.0,11.0,2.0,0.0,0.0,1.0,4.0,?,?,?,?,?,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.0783, 0.0906]",0.0783,0.0906,"(0.118, 0.17]",0.118,0.17,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0308, 0.0423]",0.0308,0.0423,"(0.0657, 0.0883]",0.0657,0.0883,"(0.0528, 0.0776]",0.0528,0.0776,"(16.894, 17.152]",16.894000000000002,17.152,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Phereclos,PandarusSub,X,Bendjoya2004
  4707 Khryses (1988 PY),3.0,8.0,2.0,10.0,3.0,4.0,4.0,5.0,9.0,?,?,?,?,?,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.103, 0.115]",0.103,0.115,"(0.118, 0.17]",0.118,0.17,"(297.458, 298.629]",297.458,298.629,"(17.428, 22.303]",17.428,22.303,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,"(18.186, 18.445]",18.186,18.445,,,,,,,,,,,,,,,,,,,,,,,,,-,Khryses,-,,
  4708 Polydoros (1988 RT),7.0,4.0,2.0,8.0,7.0,2.0,2.0,4.0,6.0,12.0,8.0,12.0,8.0,7.0,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0536, 0.0659]",0.0536,0.0659,"(0.118, 0.17]",0.118,0.17,"(295.115, 296.286]",295.115,296.286,"(36.928, 41.803]",36.928,41.803,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.127, 0.152]",0.127,0.152,"(17.411, 17.669]",17.410999999999998,17.669,"(0.866, 0.887]",0.866,0.887,"(1.51, 1.62]",1.51,1.62,"(0.66, 0.68]",0.66,0.68,"(0.245, 0.267]",0.245,0.267,"(0.0127, 0.0673]",0.0127,0.0673,,,,,,,,,,GreaterAneas,-,-,D,Hasselmann2012
  4709 Ennomos (1988 TU2),6.0,2.0,8.0,10.0,7.0,4.0,0.0,2.0,1.0,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.029, 0.0413]",0.029,0.0413,"(0.431, 0.483]",0.431,0.483,"(297.458, 298.629]",297.458,298.629,"(36.928, 41.803]",36.928,41.803,"(0.0761, 0.0873]",0.0761,0.0873,"(0.0657, 0.0883]",0.0657,0.0883,"(0.0776, 0.102]",0.0776,0.102,"(16.118, 16.376]",16.118,16.375999999999998,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,-,,
  4715 (1989 TS1),8.0,1.0,5.0,8.0,8.0,2.0,3.0,4.0,6.0,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0166, 0.029]",0.0166,0.029,"(0.274, 0.327]",0.274,0.327,"(295.115, 296.286]",295.115,296.286,"(41.803, 46.678]",41.803,46.678,"(0.0535, 0.0648]",0.0535,0.0648,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(17.411, 17.669]",17.410999999999998,17.669,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,-,-,D,Bendjoya2004
  4722 Agelaos (4271 T-3),1.0,7.0,2.0,10.0,1.0,3.0,3.0,5.0,7.0,?,?,?,?,?,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.0906, 0.103]",0.0906,0.103,"(0.118, 0.17]",0.118,0.17,"(297.458, 298.629]",297.458,298.629,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.152, 0.177]",0.152,0.177,"(17.669, 17.928]",17.669,17.928,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,1971FV1,-,,
  4754 Panthoos (5010 T-3),7.0,3.0,3.0,8.0,7.0,2.0,2.0,6.0,7.0,?,?,?,?,?,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0413, 0.0536]",0.0413,0.0536,"(0.17, 0.222]",0.17,0.222,"(295.115, 296.286]",295.115,296.286,"(36.928, 41.803]",36.928,41.803,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.177, 0.202]",0.177,0.202,"(17.669, 17.928]",17.669,17.928,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,-,-,,
  4791 Iphidamas (1988 PB1),5.0,6.0,8.0,11.0,5.0,4.0,4.0,5.0,7.0,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0783, 0.0906]",0.0783,0.0906,"(0.431, 0.483]",0.431,0.483,"(298.629, 299.801]",298.629,299.801,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,"(17.669, 17.928]",17.669,17.928,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,Aneas,IphidamasSub,,
  4792 Lykaon (1988 RK1),5.0,4.0,2.0,10.0,4.0,3.0,2.0,3.0,8.0,11.0,9.0,10.0,9.0,8.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0536, 0.0659]",0.0536,0.0659,"(0.118, 0.17]",0.118,0.17,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,"(17.928, 18.186]",17.928,18.186,"(0.845, 0.866]",0.845,0.866,"(1.62, 1.73]",1.62,1.73,"(0.62, 0.64]",0.62,0.64,"(0.267, 0.29]",0.267,0.29,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,Asteropaios,LykaonSub,D,Bendjoya2004
  4805 Asteropaios (1990 VH7),4.0,5.0,4.0,10.0,4.0,2.0,2.0,3.0,6.0,?,?,?,?,?,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0659, 0.0783]",0.0659,0.0783,"(0.222, 0.274]",0.222,0.274,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,"(17.411, 17.669]",17.410999999999998,17.669,,,,,,,,,,,,,,,,,,,,,,,,,-,Asteropaios,-,,
  4827 Dares (1988 QE),7.0,5.0,2.0,7.0,7.0,3.0,3.0,4.0,8.0,7.0,7.0,7.0,7.0,9.0,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0659, 0.0783]",0.0659,0.0783,"(0.118, 0.17]",0.118,0.17,"(293.943, 295.115]",293.943,295.115,"(36.928, 41.803]",36.928,41.803,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(17.928, 18.186]",17.928,18.186,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.4, 1.51]",1.4,1.51,"(0.56, 0.58]",0.56,0.58,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,-,-,D,Hasselmann2012
  4828 Misenus (1988 RV),4.0,6.0,4.0,10.0,4.0,2.0,2.0,4.0,7.0,?,?,?,?,?,7.0,6.0,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0783, 0.0906]",0.0783,0.0906,"(0.222, 0.274]",0.222,0.274,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.127, 0.152]",0.127,0.152,"(17.669, 17.928]",17.669,17.928,,,,,,,,,,,,,,,,"(0.369, 0.414]",0.369,0.414,"(0.624, 0.716]",0.624,0.716,,,,-,Asteropaios,-,,
  4829 Sergestus (1988 RM1),8.0,1.0,2.0,6.0,9.0,3.0,3.0,4.0,?,9.0,8.0,8.0,10.0,2.0,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0166, 0.029]",0.0166,0.029,"(0.118, 0.17]",0.118,0.17,"(292.772, 293.943]",292.772,293.943,"(46.678, 51.553]",46.678,51.553,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,"(0.802, 0.823]",0.802,0.823,"(1.51, 1.62]",1.51,1.62,"(0.58, 0.6]",0.58,0.6,"(0.29, 0.312]",0.29,0.312,"(-0.261, -0.206]",-0.261,-0.206,,,,,,,,,,GreaterAstyanax,Helenos,-,XD,Fornasier2012
