full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
       (2011 YQ4),3.0,7.0,7.0,2.0,2.0,?,?,?,?,?,?,?,?,?,6.0,3.0,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.08, 0.091]",0.08,0.091,"(0.387, 0.441]",0.387,0.441,"(59.105, 60.436]",59.105,60.43600000000001,"(14.326, 19.431]",14.326,19.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.287, 0.331]",0.287,0.331,"(0.487, 0.602]",0.487,0.602,,,,-,-,-,,
   588 Achilles (1906 TG),2.0,9.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,?,?,?,?,?,8.0,4.0,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.102, 0.113]",0.102,0.113,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0365, 0.0481]",0.0365,0.0481,"(0.124, 0.146]",0.124,0.146,"(0.0599, 0.0839]",0.0599,0.0839,"(16.202, 16.475]",16.202,16.475,,,,,,,,,,,,,,,,"(0.375, 0.42]",0.375,0.42,"(0.602, 0.717]",0.602,0.7170000000000001,,,,GreaterAchilles,Achilles,-,,
   624 Hektor (1907 XM),7.0,4.0,5.0,5.0,6.0,0.0,4.0,4.0,0.0,?,?,?,?,?,4.0,3.0,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0473, 0.0582]",0.0473,0.0582,"(0.28, 0.334]",0.28,0.334,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0248, 0.0365]",0.0248,0.0365,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(15.109, 15.386]",15.109000000000002,15.386,,,,,,,,,,,,,,,,"(0.198, 0.243]",0.198,0.243,"(0.487, 0.602]",0.487,0.602,,,,GreaterHektor,Hektor,-,,
   659 Nestor (1908 CS),3.0,12.0,1.0,5.0,3.0,0.0,0.0,1.0,5.0,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.135, 0.145]",0.135,0.145,"(0.0648, 0.119]",0.0648,0.119,"(63.096, 64.427]",63.096,64.42699999999999,"(19.431, 24.536]",19.431,24.536,"(0.0248, 0.0365]",0.0248,0.0365,"(0.0557, 0.0786]",0.0557,0.0786,"(0.0599, 0.0839]",0.0599,0.0839,"(16.475, 16.747]",16.475,16.747,,,,,,,,,,,,,,,,,,,,,,,,,GreaterNestor,Nestor,-,,
   911 Agamemnon (1919 FD),6.0,1.0,6.0,3.0,5.0,4.0,3.0,3.0,3.0,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0146, 0.0255]",0.0146,0.0255,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(29.641, 34.746]",29.641,34.746,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(15.93, 16.202]",15.93,16.202,,,,,,,,,,,,,,,,,,,,,,,,,-,Agamemnon,-,,
  1143 Odysseus (1930 BH),3.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0473, 0.0582]",0.0473,0.0582,"(0.0648, 0.119]",0.0648,0.119,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0481, 0.0596]",0.0481,0.0596,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(15.93, 16.202]",15.93,16.202,,,,,,,,,,,,,,,,,,,,,,,,,GreaterOdysseus,Odysseus,-,D,Tholin1989
  1404 Ajax (1936 QW),7.0,6.0,5.0,5.0,6.0,1.0,1.0,0.0,8.0,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0691, 0.08]",0.0691,0.08,"(0.28, 0.334]",0.28,0.334,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0365, 0.0481]",0.0365,0.0481,"(0.0786, 0.101]",0.0786,0.101,"(0.0356, 0.0599]",0.0356,0.0599,"(17.291, 17.564]",17.291,17.564,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAjax,Ajax,AjaxSub,,
  1437 Diomedes (1937 PB),10.0,2.0,6.0,9.0,11.0,3.0,1.0,1.0,3.0,?,?,?,?,?,?,?,?,4.0,"(0.122, 0.135]",0.122,0.135,"(0.0255, 0.0364]",0.0255,0.0364,"(0.334, 0.387]",0.334,0.387,"(68.417, 69.748]",68.417,69.748,"(60.271, 65.376]",60.271,65.376,"(0.0596, 0.0711]",0.0596,0.0711,"(0.0786, 0.101]",0.0786,0.101,"(0.0599, 0.0839]",0.0599,0.0839,"(15.93, 16.202]",15.93,16.202,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Diomedes,-,DX,Tholin1989
  1583 Antilochus (1950 SA),8.0,1.0,8.0,6.0,9.0,2.0,3.0,2.0,4.0,?,?,?,?,?,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0146, 0.0255]",0.0146,0.0255,"(0.441, 0.495]",0.441,0.495,"(64.427, 65.757]",64.42699999999999,65.757,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0481, 0.0596]",0.0481,0.0596,"(0.124, 0.146]",0.124,0.146,"(0.0839, 0.108]",0.0839,0.108,"(16.202, 16.475]",16.202,16.475,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Hektor,-,D,Tholin1989
  1647 Menelaus (1957 MK),3.0,5.0,1.0,3.0,2.0,2.0,?,?,10.0,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0582, 0.0691]",0.0582,0.0691,"(0.0648, 0.119]",0.0648,0.119,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0481, 0.0596]",0.0481,0.0596,,,,,,,"(17.836, 18.108]",17.836,18.108,,,,,,,,,,,,,,,,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
  1749 Telamon (1949 SB),5.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,7.0,4.0,5.0,4.0,6.0,12.0,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0582, 0.0691]",0.0582,0.0691,"(0.119, 0.172]",0.119,0.172,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(17.019, 17.291]",17.019000000000002,17.291,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.196, 0.212]",0.196,0.212,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterTelamon,Telamon,-,D,Hasselmann2012
  1868 Thersites (2008 P-L),8.0,9.0,5.0,7.0,8.0,2.0,3.0,3.0,9.0,?,?,?,?,?,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.102, 0.113]",0.102,0.113,"(0.28, 0.334]",0.28,0.334,"(65.757, 67.087]",65.757,67.087,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0481, 0.0596]",0.0481,0.0596,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Thersites,-,DX,Bendjoya2004
  1869 Philoctetes (4596 P-L),8.0,5.0,0.0,6.0,7.0,6.0,6.0,7.0,?,?,?,?,?,?,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0582, 0.0691]",0.0582,0.0691,"(0.0102, 0.0648]",0.0102,0.0648,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.0942, 0.106]",0.0942,0.106,"(0.192, 0.214]",0.192,0.214,"(0.204, 0.227]",0.204,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Philoctetes,-,,
  2146 Stentor (1976 UQ),1.0,5.0,11.0,1.0,1.0,4.0,3.0,3.0,10.0,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0582, 0.0691]",0.0582,0.0691,"(0.602, 0.656]",0.602,0.6559999999999999,"(57.775, 59.105]",57.775,59.105,"(9.221, 14.326]",9.221,14.326,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.836, 18.108]",17.836,18.108,,,,,,,,,,,,,,,,,,,,,,,,,-,Stentor,-,,
  2148 Epeios (1976 UW),1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,13.0,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0146, 0.0255]",0.0146,0.0255,"(0.119, 0.172]",0.119,0.172,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(18.653, 18.925]",18.653,18.925,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,Epeios,-,,
  2260 Neoptolemus (1975 WM1),1.0,1.0,5.0,2.0,1.0,2.0,4.0,3.0,7.0,4.0,6.0,4.0,10.0,12.0,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0146, 0.0255]",0.0146,0.0255,"(0.28, 0.334]",0.28,0.334,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0481, 0.0596]",0.0481,0.0596,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.108, 0.132]",0.108,0.132,"(17.019, 17.291]",17.019000000000002,17.291,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.26, 0.276]",0.26,0.276,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,-,-,DTU,Tholin1989
  2456 Palamedes (1966 BA1),6.0,2.0,4.0,5.0,6.0,3.0,3.0,3.0,8.0,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0255, 0.0364]",0.0255,0.0364,"(0.226, 0.28]",0.226,0.28,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.291, 17.564]",17.291,17.564,,,,,,,,,,,,,,,,,,,,,,,,,-,Thersander,-,,
  2759 Idomeneus (1980 GC),3.0,7.0,6.0,3.0,4.0,3.0,3.0,3.0,8.0,4.0,6.0,4.0,10.0,11.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.08, 0.091]",0.08,0.091,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.291, 17.564]",17.291,17.564,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.26, 0.276]",0.26,0.276,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,-,Idomeneus,-,D,Hasselmann2012
  2797 Teucer (1981 LK),8.0,6.0,6.0,7.0,9.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,10.0,11.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0691, 0.08]",0.0691,0.08,"(0.334, 0.387]",0.334,0.387,"(65.757, 67.087]",65.757,67.087,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(16.475, 16.747]",16.475,16.747,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.26, 0.276]",0.26,0.276,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterHektor,Thersites,-,D,Hasselmann2012
  2920 Automedon (1981 JR),8.0,1.0,6.0,6.0,8.0,3.0,4.0,3.0,5.0,?,?,?,?,?,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0146, 0.0255]",0.0146,0.0255,"(0.334, 0.387]",0.334,0.387,"(64.427, 65.757]",64.42699999999999,65.757,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.108, 0.132]",0.108,0.132,"(16.475, 16.747]",16.475,16.747,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Hektor,-,,
  3063 Makhaon (1983 PV),4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,6.0,2.0,9.0,11.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0473, 0.0582]",0.0473,0.0582,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0481, 0.0596]",0.0481,0.0596,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(16.202, 16.475]",16.202,16.475,"(0.649, 0.718]",0.649,0.718,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.433, 0.5]",0.433,0.5,"(0.244, 0.26]",0.244,0.26,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterTelamon,Theoklymenos,MakhaonSub,D,Lazzaro2004
  3391 Sinon (1977 DD3),7.0,3.0,4.0,4.0,6.0,5.0,5.0,6.0,11.0,?,?,?,?,?,6.0,3.0,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(34.746, 39.851]",34.746,39.851,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.18, 0.204]",0.18,0.204,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,"(0.287, 0.331]",0.287,0.331,"(0.487, 0.602]",0.487,0.602,,,,GreaterDiomedes,-,-,,
  3540 Protesilaos (1973 UF5),6.0,10.0,7.0,4.0,6.0,3.0,3.0,4.0,7.0,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.113, 0.124]",0.113,0.124,"(0.387, 0.441]",0.387,0.441,"(61.766, 63.096]",61.76600000000001,63.096,"(34.746, 39.851]",34.746,39.851,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(17.019, 17.291]",17.019000000000002,17.291,,,,,,,,,,,,,,,,,,,,,,,,,GreaterNestor,-,-,,
  3548 Eurybates (1973 SO),7.0,3.0,2.0,6.0,7.0,2.0,1.0,1.0,9.0,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.119, 0.172]",0.119,0.172,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.0481, 0.0596]",0.0481,0.0596,"(0.0786, 0.101]",0.0786,0.101,"(0.0599, 0.0839]",0.0599,0.0839,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAjax,-,EurybatesSub,C,Fornasier2007
  3564 Talthybius (1985 TC1),3.0,7.0,4.0,3.0,2.0,3.0,3.0,4.0,6.0,3.0,7.0,3.0,5.0,10.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.08, 0.091]",0.08,0.091,"(0.226, 0.28]",0.226,0.28,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(16.747, 17.019]",16.747,17.019000000000002,"(0.718, 0.787]",0.718,0.787,"(1.535, 1.63]",1.535,1.63,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.18, 0.196]",0.18,0.196,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterAchilles,-,-,D,Hasselmann2012
  3596 Meriones (1985 VO),6.0,2.0,7.0,4.0,6.0,1.0,3.0,1.0,6.0,?,?,?,?,?,7.0,3.0,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0255, 0.0364]",0.0255,0.0364,"(0.387, 0.441]",0.387,0.441,"(61.766, 63.096]",61.76600000000001,63.096,"(34.746, 39.851]",34.746,39.851,"(0.0365, 0.0481]",0.0365,0.0481,"(0.124, 0.146]",0.124,0.146,"(0.0599, 0.0839]",0.0599,0.0839,"(16.747, 17.019]",16.747,17.019000000000002,,,,,,,,,,,,,,,,"(0.331, 0.375]",0.331,0.375,"(0.487, 0.602]",0.487,0.602,,,,-,Agamemnon,-,,
  3709 Polypoites (1985 TL3),4.0,0.0,6.0,3.0,3.0,5.0,5.0,5.0,5.0,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.00354, 0.0146]",0.00354,0.0146,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,"(16.475, 16.747]",16.475,16.747,,,,,,,,,,,,,,,,,,,,,,,,,-,Polypoites,-,D,Bendjoya2004
  3793 Leonteus (1985 TE3),3.0,4.0,6.0,3.0,3.0,1.0,1.0,0.0,5.0,3.0,6.0,3.0,6.0,11.0,6.0,3.0,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0473, 0.0582]",0.0473,0.0582,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0365, 0.0481]",0.0365,0.0481,"(0.0786, 0.101]",0.0786,0.101,"(0.0356, 0.0599]",0.0356,0.0599,"(16.475, 16.747]",16.475,16.747,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.196, 0.212]",0.196,0.212,"(0.088, 0.146]",0.08800000000000001,0.146,"(0.287, 0.331]",0.287,0.331,"(0.487, 0.602]",0.487,0.602,,,,-,Idomeneus,-,D,Hasselmann2012
  3794 Sthenelos (1985 TF3),1.0,11.0,1.0,4.0,1.0,7.0,3.0,4.0,13.0,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.124, 0.135]",0.124,0.135,"(0.0648, 0.119]",0.0648,0.119,"(61.766, 63.096]",61.76600000000001,63.096,"(9.221, 14.326]",9.221,14.326,"(0.106, 0.117]",0.106,0.117,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(18.653, 18.925]",18.653,18.925,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,Achilles,-,,
  3801 Thrasymedes (1985 VS),9.0,1.0,8.0,5.0,8.0,3.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0146, 0.0255]",0.0146,0.0255,"(0.441, 0.495]",0.441,0.495,"(63.096, 64.427]",63.096,64.42699999999999,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Hektor,-,,
  4007 Euryalos (1973 SR),4.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0146, 0.0255]",0.0146,0.0255,"(0.172, 0.226]",0.172,0.226,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,-,-,,
  4035 (1986 WD),6.0,0.0,4.0,4.0,4.0,2.0,3.0,3.0,8.0,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.00354, 0.0146]",0.00354,0.0146,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0481, 0.0596]",0.0481,0.0596,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.291, 17.564]",17.291,17.564,,,,,,,,,,,,,,,,,,,,,,,,,-,Polypoites,-,D,Bendjoya2004
  4057 Demophon (1985 TQ),4.0,7.0,0.0,4.0,3.0,4.0,2.0,3.0,11.0,6.0,8.0,6.0,10.0,11.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.08, 0.091]",0.08,0.091,"(0.0102, 0.0648]",0.0102,0.0648,"(61.766, 63.096]",61.76600000000001,63.096,"(19.431, 24.536]",19.431,24.536,"(0.0711, 0.0827]",0.0711,0.0827,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,"(18.108, 18.381]",18.108,18.381,"(0.926, 0.995]",0.926,0.995,"(1.63, 1.724]",1.63,1.724,"(0.7, 0.767]",0.7,0.767,"(0.26, 0.276]",0.26,0.276,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterNestor,Eurymedon,-,,
  4060 Deipylos (1987 YT1),4.0,11.0,4.0,4.0,2.0,1.0,0.0,0.0,7.0,6.0,8.0,6.0,6.0,7.0,4.0,3.0,5.0,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.124, 0.135]",0.124,0.135,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(14.326, 19.431]",14.326,19.431,"(0.0365, 0.0481]",0.0365,0.0481,"(0.0557, 0.0786]",0.0557,0.0786,"(0.0356, 0.0599]",0.0356,0.0599,"(17.019, 17.291]",17.019000000000002,17.291,"(0.926, 0.995]",0.926,0.995,"(1.63, 1.724]",1.63,1.724,"(0.7, 0.767]",0.7,0.767,"(0.196, 0.212]",0.196,0.212,"(-0.144, -0.086]",-0.14400000000000002,-0.086,"(0.198, 0.243]",0.198,0.243,"(0.487, 0.602]",0.487,0.602,"(0.0762, 0.158]",0.0762,0.158,GreaterNestor,Nestor,-,C,Bendjoya2004
  4063 Euforbo (1989 CG2),3.0,6.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0691, 0.08]",0.0691,0.08,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.0839, 0.108]",0.0839,0.108,"(16.475, 16.747]",16.475,16.747,"(0.718, 0.787]",0.718,0.787,"(1.158, 1.252]",1.158,1.252,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.212, 0.228]",0.212,0.228,"(-0.26, -0.202]",-0.26,-0.202,"(0.331, 0.375]",0.331,0.375,"(0.487, 0.602]",0.487,0.602,,,,-,Idomeneus,-,D,Bendjoya2004
  4068 Menestheus (1973 SW),6.0,5.0,5.0,5.0,6.0,3.0,3.0,4.0,6.0,4.0,7.0,4.0,2.0,9.0,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0582, 0.0691]",0.0582,0.0691,"(0.28, 0.334]",0.28,0.334,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(16.747, 17.019]",16.747,17.019000000000002,"(0.787, 0.857]",0.787,0.857,"(1.535, 1.63]",1.535,1.63,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.132, 0.148]",0.132,0.14800000000000002,"(-0.028, 0.03]",-0.028,0.03,,,,,,,,,,-,-,-,D,Bendjoya2004
  4086 Podalirius (1985 VK2),7.0,6.0,6.0,5.0,7.0,2.0,3.0,2.0,8.0,5.0,7.0,5.0,3.0,9.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0691, 0.08]",0.0691,0.08,"(0.334, 0.387]",0.334,0.387,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.0481, 0.0596]",0.0481,0.0596,"(0.124, 0.146]",0.124,0.146,"(0.0839, 0.108]",0.0839,0.108,"(17.291, 17.564]",17.291,17.564,"(0.857, 0.926]",0.857,0.926,"(1.535, 1.63]",1.535,1.63,"(0.633, 0.7]",0.633,0.7,"(0.148, 0.164]",0.14800000000000002,0.16399999999999998,"(-0.028, 0.03]",-0.028,0.03,,,,,,,,,,GreaterAjax,Ajax,AjaxSub,,
  4138 Kalchas (1973 SM),4.0,3.0,0.0,4.0,4.0,4.0,3.0,3.0,10.0,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0364, 0.0473]",0.0364,0.0473,"(0.0102, 0.0648]",0.0102,0.0648,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.836, 18.108]",17.836,18.108,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Kalchas,-,X,Bendjoya2004
